,id,title,description,is_premium,solution_link,acceptance_rate,frequency,url,discuss_count,accepted,submissions,companies,related_topics,likes,dislikes,rating,asked_by_faang,similar_questions
216,852,Peak Index in a Mountain Array,"Let's call an array `arr` a mountain if the following properties hold:
`arr.length >= 3`
There exists some `i` with `0 < i < arr.length - 1` such that:
	
`arr[0] < arr[1] < ... arr[i-1] < arr[i] `
`arr[i] > arr[i+1] > ... > arr[arr.length - 1]`
Given an integer array `arr` that is guaranteed to be a mountain, return any `i` such that `arr[0] < arr[1] < ... arr[i - 1] < arr[i] > arr[i + 1] > ... > arr[arr.length - 1]`.


Example 1:
Input: arr = [0,1,0]
Output: 1

Example 2:
Input: arr = [0,2,1,0]
Output: 1

Example 3:
Input: arr = [0,10,5,2]
Output: 1

Example 4:
Input: arr = [3,4,5,1]
Output: 2

Example 5:
Input: arr = [24,69,100,99,79,78,67,36,26,19]
Output: 2

Constraints:
`3 <= arr.length <= 104`
`0 <= arr[i] <= 106`
`arr` is guaranteed to be a mountain array.

Follow up: Finding the `O(n)` is straightforward, could you find an `O(log(n))` solution?",0,/articles/peak-index-in-a-mountain-array,71.8,17.7,https://leetcode.com/problems/peak-index-in-a-mountain-array,942,219.4K,305.8K,"Bloomberg,Yahoo",Binary Search,1027,1360,43,0,"[Find Peak Element, /problems/find-peak-element/, Medium], [Find in Mountain Array, /problems/find-in-mountain-array/, Hard], [Minimum Number of Removals to Make Mountain Array, /problems/minimum-number-of-removals-to-make-mountain-array/, Hard]"
217,859,Buddy Strings,"Given two strings `a` and `b`, return `true` if you can swap two letters in `a` so the result is equal to `b`, otherwise, return `false`.

Swapping letters is defined as taking two indices `i` and `j` (0-indexed) such that `i != j` and swapping the characters at `a[i]` and `b[j]`. For example, swapping at indices `0` and `2` in `""abcd""` results in `""cbad""`.


Example 1:
Input: a = ""ab"", b = ""ba""
Output: true
Explanation: You can swap a[0] = 'a' and a[1] = 'b' to get ""ba"", which is equal to b.


Example 2:
Input: a = ""ab"", b = ""ab""
Output: false
Explanation: The only letters you can swap are a[0] = 'a' and a[1] = 'b', which results in ""ba"" != b.


Example 3:
Input: a = ""aa"", b = ""aa""
Output: true
Explanation: You can swap a[0] = 'a' and a[1] = 'a' to get ""aa"", which is equal to b.


Example 4:
Input: a = ""aaaaaaabc"", b = ""aaaaaaacb""
Output: true

Constraints:
`1 <= a.length, b.length <= 2 * 104`
`a` and `b` consist of lowercase letters.",0,/articles/buddy-strings,29.1,9.9,https://leetcode.com/problems/buddy-strings,663,88K,302.2K,Facebook,String,928,671,58,1,"[Determine if Two Strings Are Close, /problems/determine-if-two-strings-are-close/, Medium], [Check if One String Swap Can Make Strings Equal, /problems/check-if-one-string-swap-can-make-strings-equal/, Easy]"
218,860,Lemonade Change,"At a lemonade stand, each lemonade costs `$5`. 
Customers are standing in a queue to buy from you, and order one at a time (in the order specified by `bills`).

Each customer will only buy one lemonade and pay with either a `$5`, `$10`, or `$20` bill.  You must provide the correct change to each customer, so that the net transaction is that the customer pays $5.

Note that you don't have any change in hand at first.

Return `true` if and only if you can provide every customer with correct change.


Example 1:
Input: [5,5,5,10,20]
Output: true
Explanation: 
From the first 3 customers, we collect three $5 bills in order.

From the fourth customer, we collect a $10 bill and give back a $5.

From the fifth customer, we give a $10 bill and a $5 bill.

Since all customers got correct change, we output true.


Example 2:
Input: [5,5,10]
Output: true

Example 3:
Input: [10,10]
Output: false

Example 4:
Input: [5,5,10,10,20]
Output: false
Explanation: 
From the first two customers in order, we collect two $5 bills.

For the next two customers in order, we collect a $10 bill and give back a $5 bill.

For the last customer, we can't give change of $15 back because we only have two $10 bills.

Since not every customer received correct change, the answer is false.

Note:
`0 <= bills.length <= 10000`
`bills[i]` will be either `5`, `10`, or `20`.",0,/articles/lemonade-change,51.9,17.3,https://leetcode.com/problems/lemonade-change,491,70.2K,135.4K,Atlassian,Greedy,811,94,90,0,
219,867,Transpose Matrix,"Given a 2D integer array `matrix`, return the transpose of `matrix`.

The transpose of a matrix is the matrix flipped over its main diagonal, switching the matrix's row and column indices.


Example 1:
Input: matrix = [[1,2,3],[4,5,6],[7,8,9]]
Output: [[1,4,7],[2,5,8],[3,6,9]]

Example 2:
Input: matrix = [[1,2,3],[4,5,6]]
Output: [[1,4],[2,5],[3,6]]

Constraints:
`m == matrix.length`
`n == matrix[i].length`
`1 <= m, n <= 1000`
`1 <= m * n <= 105`
`-109 <= matrix[i][j] <= 109`",0,/articles/transpose-matrix,62.0,11.8,https://leetcode.com/problems/transpose-matrix,557,97.2K,156.8K,"Apple,Microsoft,Nvidia,Citadel",Array,626,330,65,1,
220,868,Binary Gap,"Given a positive integer `n`, find and return the longest distance between any two adjacent `1`'s in the binary representation of `n`. If there are no two adjacent `1`'s, return `0`.

Two `1`'s are adjacent if there are only `0`'s separating them (possibly no `0`'s). The distance between two `1`'s is the absolute difference between their bit positions. For example, the two `1`'s in `""1001""` have a distance of 3.


Example 1:
Input: n = 22
Output: 2
Explanation: 22 in binary is ""10110"".

The first adjacent pair of 1's is ""10110"" with a distance of 2.

The second adjacent pair of 1's is ""10110"" with a distance of 1.

The answer is the largest of these two distances, which is 2.

Note that ""10110"" is not a valid pair since there is a 1 separating the two 1's underlined.


Example 2:
Input: n = 5
Output: 2
Explanation: 5 in binary is ""101"".


Example 3:
Input: n = 6
Output: 1
Explanation: 6 in binary is ""110"".


Example 4:
Input: n = 8
Output: 0
Explanation: 8 in binary is ""1000"".

There aren't any adjacent pairs of 1's in the binary representation of 8, so we return 0.


Example 5:
Input: n = 1
Output: 0

Constraints:
`1 <= n <= 109`",0,/articles/binary-gap,61.0,0.0,https://leetcode.com/problems/binary-gap,506,46.3K,75.9K,"Twitter,eBay",Math,290,552,34,0,
221,872,Leaf-Similar Trees,"Consider all the leaves of a binary tree, from left to right order, the values of those leaves form a leaf value sequence.

For example, in the given tree above, the leaf value sequence is `(6, 7, 4, 9, 8)`.

Two binary trees are considered leaf-similar if their leaf value sequence is the same.

Return `true` if and only if the two given trees with head nodes `root1` and `root2` are leaf-similar.


Example 1:
Input: root1 = [3,5,1,6,2,9,8,null,null,7,4], root2 = [3,5,1,6,7,4,2,null,null,null,null,null,null,9,8]
Output: true

Example 2:
Input: root1 = [1], root2 = [1]
Output: true

Example 3:
Input: root1 = [1], root2 = [2]
Output: false

Example 4:
Input: root1 = [1,2], root2 = [2,2]
Output: true

Example 5:
Input: root1 = [1,2,3], root2 = [1,3,2]
Output: false

Constraints:
The number of nodes in each tree will be in the range `[1, 200]`.

Both of the given trees will have values in the range `[0, 200]`.",0,/articles/leaf-similar-trees,64.5,7.3,https://leetcode.com/problems/leaf-similar-trees,999,121.6K,188.7K,Amazon,"Tree,Depth-first Search",1121,47,96,1,
222,874,Walking Robot Simulation,"A robot on an infinite XY-plane starts at point `(0, 0)` and faces north. The robot can receive one of three possible types of `commands`:
`-2`: turn left `90` degrees,
`-1`: turn right `90` degrees, or
`1 <= k <= 9`: move forward `k` units.

Some of the grid squares are `obstacles`. The `ith` obstacle is at grid point `obstacles[i] = (xi, yi)`.

If the robot would try to move onto them, the robot stays on the previous grid square instead (but still continues following the rest of the route.)
Return the maximum Euclidean distance that the robot will be from the origin squared (i.e. if the distance is `5`, return `25`).

Note:
North means +Y direction.

East means +X direction.

South means -Y direction.

West means -X direction.


Example 1:
Input: commands = [4,-1,3], obstacles = []
Output: 25
Explanation: The robot starts at (0, 0):
1. Move north 4 units to (0, 4).

2. Turn right.

3. Move east 3 units to (3, 4).

The furthest point away from the origin is (3, 4), which is 32 + 42 = 25 units away.


Example 2:
Input: commands = [4,-1,4,-2,4], obstacles = [[2,4]]
Output: 65
Explanation: The robot starts at (0, 0):
1. Move north 4 units to (0, 4).

2. Turn right.

3. Move east 1 unit and get blocked by the obstacle at (2, 4), robot is at (1, 4).

4. Turn left.

5. Move north 4 units to (1, 8).

The furthest point away from the origin is (1, 8), which is 12 + 82 = 65 units away.


Constraints:
`1 <= commands.length <= 104`
`commands[i]` is one of the values in the list `[-2,-1,1,2,3,4,5,6,7,8,9]`.

`0 <= obstacles.length <= 104`
`-3 * 104 <= xi, yi <= 3 * 104`
The answer is guaranteed to be less than `231`.",0,/articles/walking-robot-simulation,36.7,18.2,https://leetcode.com/problems/walking-robot-simulation,227,24.9K,67.7K,Jane Street,Greedy,236,976,19,0,
223,876,Middle of the Linked List,"Given a non-empty, singly linked list with head node `head`, return a middle node of linked list.

If there are two middle nodes, return the second middle node.


Example 1:
Input: [1,2,3,4,5]
Output: Node 3 from this list (Serialization: [3,4,5])
The returned node has value 3.  (The judge's serialization of this node is [3,4,5]).

Note that we returned a ListNode object ans, such that:
ans.val = 3, ans.next.val = 4, ans.next.next.val = 5, and ans.next.next.next = NULL.


Example 2:
Input: [1,2,3,4,5,6]
Output: Node 4 from this list (Serialization: [4,5,6])
Since the list has two middle nodes with values 3 and 4, we return the second one.

Note:
The number of nodes in the given list will be between `1` and `100`.",0,/articles/middle-of-the-linked-list,69.2,18.2,https://leetcode.com/problems/middle-of-the-linked-list,999,315K,455.2K,Microsoft,Linked List,2236,73,97,0,
224,883,Projection Area of 3D Shapes,"You are given an `n x n` `grid` where we place some `1 x 1 x 1` cubes that are axis-aligned with the `x`, `y`, and `z` axes.

Each value `v = grid[i][j]` represents a tower of `v` cubes placed on top of the cell `(i, j)`.

We view the projection of these cubes onto the `xy`, `yz`, and `zx` planes.

A projection is like a shadow, that maps our 3-dimensional figure to a 2-dimensional plane. We are viewing the ""shadow"" when looking at the cubes from the top, the front, and the side.

Return the total area of all three projections.


Example 1:
Input: grid = [[1,2],[3,4]]
Output: 17
Explanation: Here are the three projections (""shadows"") of the shape made with each axis-aligned plane.


Example 2:
Input: grid = [[2]]
Output: 5

Example 3:
Input: grid = [[1,0],[0,2]]
Output: 8

Example 4:
Input: grid = [[1,1,1],[1,0,1],[1,1,1]]
Output: 14

Example 5:
Input: grid = [[2,2,2],[2,1,2],[2,2,2]]
Output: 21

Constraints:
`n == grid.length`
`n == grid[i].length`
`1 <= n <= 50`
`0 <= grid[i][j] <= 50`",0,/articles/projection-area-of-3d-shapes,68.5,2.3,https://leetcode.com/problems/projection-area-of-3d-shapes,291,33.6K,49K,,,303,957,24,0,
225,884,Uncommon Words from Two Sentences,"We are given two sentences `A` and `B`.  (A sentence is a string of space separated words.  Each word consists only of lowercase letters.)
A word is uncommon if it appears exactly once in one of the sentences, and does not appear in the other sentence.

Return a list of all uncommon words. 
You may return the list in any order.


Example 1:
Input: A = ""this apple is sweet"", B = ""this apple is sour""
Output: [""sweet"",""sour""]

Example 2:
Input: A = ""apple apple"", B = ""banana""
Output: [""banana""]
Note:
`0 <= A.length <= 200`
`0 <= B.length <= 200`
`A` and `B` both contain only spaces and lowercase letters.",0,/articles/uncommon-words-from-two-sentences,64.2,4.4,https://leetcode.com/problems/uncommon-words-from-two-sentences,690,72.7K,113.2K,"Amazon,Facebook",Hash Table,589,108,85,1,
226,888,Fair Candy Swap,"Alice and Bob have candy bars of different sizes: `A[i]` is the size of the `i`-th bar of candy that Alice has, and `B[j]` is the size of the `j`-th bar of candy that Bob has.

Since they are friends, they would like to exchange one candy bar each so that after the exchange, they both have the same total amount of candy.  (The total amount of candy a person has is the sum of the sizes of candy bars they have.)
Return an integer array `ans` where `ans[0]` is the size of the candy bar that Alice must exchange, and `ans[1]` is the size of the candy bar that Bob must exchange.

If there are multiple answers, you may return any one of them.  It is guaranteed an answer exists.


Example 1:
Input: A = [1,1], B = [2,2]
Output: [1,2]

Example 2:
Input: A = [1,2], B = [2,3]
Output: [1,2]

Example 3:
Input: A = [2], B = [1,3]
Output: [2,3]

Example 4:
Input: A = [1,2,5], B = [2,4]
Output: [5,4]
Note:
`1 <= A.length <= 10000`
`1 <= B.length <= 10000`
`1 <= A[i] <= 100000`
`1 <= B[i] <= 100000`
It is guaranteed that Alice and Bob have different total amounts of candy.

It is guaranteed there exists an answer.",0,/articles/fair-candy-swap,59.1,10.7,https://leetcode.com/problems/fair-candy-swap,306,61K,103.1K,Yahoo,Array,735,165,82,0,
227,892,Surface Area of 3D Shapes,"You are given an `n x n` `grid` where you have placed some `1 x 1 x 1` cubes. Each value `v = grid[i][j]` represents a tower of `v` cubes placed on top of cell `(i, j)`.

After placing these cubes, you have decided to glue any directly adjacent cubes to each other, forming several irregular 3D shapes.

Return the total surface area of the resulting shapes.

Note: The bottom face of each shape counts toward its surface area.


Example 1:
Input: grid = [[2]]
Output: 10

Example 2:
Input: grid = [[1,2],[3,4]]
Output: 34

Example 3:
Input: grid = [[1,0],[0,2]]
Output: 16

Example 4:
Input: grid = [[1,1,1],[1,0,1],[1,1,1]]
Output: 32

Example 5:
Input: grid = [[2,2,2],[2,1,2],[2,2,2]]
Output: 46

Constraints:
`n == grid.length`
`n == grid[i].length`
`1 <= n <= 50`
`0 <= grid[i][j] <= 50`",0,/articles/surface-area-of-3d-shapes,60.0,13.6,https://leetcode.com/problems/surface-area-of-3d-shapes,208,22.6K,37.7K,,,306,456,40,0,
